entity,value,synonyms
Depute_e,BUSCHBECK Mathias,Mathias:BUSCHBECK:BUCHBECK:BUSHBECK:BUSCHBEK:Mathias:Buschbeck:BUCHBECK:BUSHBECK:BUSCHBEK
Depute_e,LEFORT François,François:LEFORT:François:LEFORT
Depute_e,LEONELLI Katia,Katia:LEONELLI:LEONNELLI:LEONELI:Katia:LEONELLI:LEONNELLI:LEONELI
Depute_e,MACCHIAVELLI Marta,Marta:MACCHIAVELLI:Marta:Julia:MACHIAVELLI:MACCHIAVELI:Marta:MACCHIAVELLI:Marta:Julia:Machiavelli:MACCHIAVELI
Depute_e,MAKOSSO William,William:MAKOSSO:MAKOSO:MACKOSSO:William:Makosso:MAKOSO:Mackosso
Depute_e,MARTIN David,David:MARTIN:David:MARTIN
Depute_e,MÜLLER SONTAG Corinne,Corinne:MÜLLER:SONTAG:Corinne:Müller:SONTAG
Depute_e,NICOLET-DIT-FELIX Julien,Julien:NICOLET:DIT:FELIX:Julien:Nicolet:DIT:FELIX
Depute_e,NOËL Philippe,Philippe:NOËL:Philip:CHRISTMAS
Depute_e,ORIOLO Alessandra,Alessandra:ORIOLO:ORIOLLO:Alessandra:ORIOLO:ORIOLLO
Depute_e,OZTÜRK Dilara,Dilara:OZTÜRK:Dilara:Ozturk
Depute_e,PASQUIER Isabelle,Isabelle:PASQUIER:PASQUIER:EICHENBERGER:Isabelle:Pasquier:Pasquier:EICHENBERGER
Depute_e,POGET Philippe,Philippe:POGET:Philip:POGET
Depute_e,QUIJANO GARCIA Maria,Maria:QUIJANO:GARCIA:Maria:José:Maria:QUIJANO:GARCIA:Maria:Jose
Depute_e,RODRIGUEZ Mario,Mario:RODRIGUEZ:RODRIGUES:Mario:RODRIGUEZ:RODRIGUES
Depute_e,ROGG Catharina,Catharina:ROGG:Olowine:ROG:Catharina:ROGG:Olowine:ROG
Depute_e,ROSSIAUD Jean,Jean:ROSSIAUD:ROSSIAUT:John:ROSSIAUD:ROSSIAUT
Depute_e,SAA BAUD Yubitza,Yubitza:SAA:BAUD:Youbitza:BEAUD:Yubitza:SAA:Baud:Youbitza:BEAUD
Depute_e,SCHALK Antoine,Antoine:SCHALK:Antoine:SCHALK
Depute_e,SCHAUFELBERGER Esther,Esther:SCHAUFELBERGER:Esther:SCHAUFELBERGER
Depute_e,SORDET Adrienne,Adrienne:SORDET:Adrienne:SORDET
Depute_e,TALEGHANI Majid,Majid:TALEGHANI:TALEGANI:TALEGANNI:Majid:Taleghani:TALEGANI:TALEGANNI
Depute_e,TCHAMKERTEN Jolanka,Jolanka:TCHAMKERTEN:Jolanka:Tchamkerten
Depute_e,TIGUEMOUNINE Sabine,Sabine:TIGUEMOUNINE:Sabine:TIGUEMOUNINE
Depute_e,TINGUELY Dominique,Dominique:TINGUELY:Dominica:TINGUELY
Depute_e,TSCHUDI Paloma,Paloma:TSCHUDI:TCHUDI:Paloma:TSCHUDI:TCHUDI
Depute_e,VAN WOERDEN Wendy,Wendy:VAN:WOERDEN:Wendy:VAN:WOERDEN
Depute_e,VEIGA ARIAS Damian,Damian:VEIGA:ARIAS:VEIGA:LÖFFEL:Damian:VEIGA:ARIAS:VEIGA:LÖFFEL
Depute_e,WISARD PRADO Leyma,Leyma:WISARD:PRADO:WIZARD:WISART:Leyma:WISARD:PRADO:WIZARD:Wisart
Depute_e,YUNUS EBENER Mariam,Mariam:YUNUS:EBENER:Maryam:Mariam:YUNUS:EBENER:Maryam
Depute_e,AMATO Maurice,Maurice:AMATO:AMSELEM:OSSIPOV:Mauritius:AMATO:AMSELEM:Osipov
Depute_e,AMSELLEM Benedicte,Benedicte:AMSELLEM:AMSELLEM:OSSIPOW:AMSELEM:OSSIPOV:Benedicte:AMSELLEM:AMSELLEM:Ossipow:AMSELEM:Osipov
Depute_e,ARDIZZONE Ivan,Ivan:ARDIZZONE:Ivan:ARDIZZONE
Depute_e,AZZABI Omar,Omar:AZZABI:AZABBI:Omar:AZZABI:AZABBI
Depute_e,BÄNZIGER Ruth,Ruth:BÄNZIGER:Ruth:BANZIGER
Depute_e,BARCIELA VILLAR Ana,Ana:BARCIELA:VILLAR:Ana:Barciela:VILLAR
Depute_e,BAVAREL Christian,Christian:BAVAREL:Christian:Bavarel
Depute_e,BOCCARD Damien,Damien:BOCCARD:Damien:Baptiste:BOCARD:Damien:Boccard:Damien:Baptist:BOCARD
Depute_e,BONNY Didier,Didier:BONNY:Didier:BONNY
Depute_e,BONVIN BONFANTI Anne,Anne:BONVIN:BONFANTI:Anne:BONVIN:BONFANTI
Depute_e,BUCHER Denis,Denis:BUCHER:Denis:Bucher
Depute_e,BUENZOD Christian,Christian:BUENZOD:Christian:Buenzod
Depute_e,BUI Aurore,Aurore:BUI:BUY:Aurora:BUI:BUY
Depute_e,CABITZA Marina,Marina:CABITZA:Marina:Cabitza
Depute_e,CALAME Boris,Boris:CALAME:Boris:CALAME
Depute_e,CALAME Fabrice,Fabrice:CALAME:Fabrizio:CALAME
Depute_e,CHAUDIEU Anne,Anne:CHAUDIEU:Anne:Chaudieu
Depute_e,CONCHA Celtia,Celtia:CONCHA:Celtia:CONCHA
Depute_e,CORPATAUX Laurence,Laurence:CORPATAUX:CORPATAUX:Laurence:CORPATAUX:CORPATAUX
Depute_e,DALPHIN Marc,Marc:DALPHIN:DALFIN:Marc:dalphin:DALFIN
Depute_e,DE FELICE Nicolas,Nicolas:DE:FELICE:Nicolas:DE:FELICE
Depute_e,DE MAIO Sara,Sara:DE:MAIO:Sara:DE:MAIO
Depute_e,DE MATTEIS Yves,Yves:DE:MATTEIS:DE:MATEIS:Yves:DE:MATTEIS:BY:MATEIS
Depute_e,DE ROUGEMONT Philippe,Philippe:DE:ROUGEMONT:Philippe:DE:ROUGEMONT
Depute_e,DESBIOLLES Sophie,Sophie:DESBIOLLES:Sophie:DESBIOLLES
Depute_e,DESCOMBES Isabelle,Isabelle:DESCOMBES:DECOMBES:Isabelle:DESCOMBES:DECOMBES
Depute_e,DUJOUX Valentin,Valentin:DUJOUX:Valentin:DUJOUX
Depute_e,DUPUIS Renaud,Renaud:DUPUIS:Renaud:DUPUIS
Depute_e,EBENER Christophe,Christophe:EBENER:Christophe:EBENER
Depute_e,ECKERT Pierre,Pierre:ECKERT:EKERT:Peter:ECKERT:EKERT
Depute_e,FISCHER Fabienne,Fabienne:FISCHER:Fabienne:FISCHER
Depute_e,FREYMOND Pascal,Pascal:FREYMOND:FREYMONT:Pascal:FREYMOND:FREYMONT
Depute_e,GEOFFROY Elias,Elias:GEOFFROY:GEOFROY:Elias:Geoffroy:Geofroy
Depute_e,GOMEZ Alfonso,Alfonso:GOMEZ:Alfonso:Gomez
Depute_e,HAAS François,François:HAAS:HAS:François:HAAS:HAS
Depute_e,HARTMANN Esther,Esther:HARTMANN:HARTMAN:Esther:HARTMANN:HARTMAN
Depute_e,HEBERLEIN SIMONETT Claudia,Claudia:HEBERLEIN:SIMONETT:SIMONET:Claudia:HEBERLEIN:SIMONETT:SIMONET
Depute_e,HERREN Yves,Yves:HERREN:Yves:HERREN
Depute_e,KHAMIS VANNINI Uzma,Uzma:KHAMIS:VANNINI:KAMIS:Uzma:KHAMIS:VANNINI:KAMIS
Depute_e,KLOPFENSTEIN BROGGINI Delphine,Delphine:KLOPFENSTEIN:BROGGINI:BOGINI:Delphine:KLOPFENSTEIN:BROGGINI:BOGINI
Depute_e,KÜNDIG Ralph,Ralph:KÜNDIG:Ralph:KÜNDIG
Depute_e,LATOUR Sabine,Sabine:LATOUR:Sabine:LATOUR
Depute_e,EMERY-TORRACINTA Anne,Anne:EMERY:TORRACINTA:TORACINTA:Anne:EMERY:TORRACINTA:TORACINTA
Depute_e,APOTHÉLOZ Thierry,Thierry:APOTHÉLOZ:Thierry:APOTHELOZ
Depute_e,SALERNO Sandrine,Sandrine:SALERNO:Sandrine:SALERNO
Depute_e,DE SAINTE-MARIE Romain,Romain:DE:SAINTE:MARIE:Romain:DE:SAINTE:MARIE
Depute_e,KAST Carole-Anne,Carole:Anne:KAST:Carole:Anne:KAST
Depute_e,WENGER Thomas,Thomas:WENGER:Thomas:WENGER
Depute_e,MARTI Caroline,Caroline:MARTI:MARTY:Caroline:MARTI:MARTY
Depute_e,BANDLER Marko,Marko:BANDLER:Marko:Bandler
Depute_e,MOYARD MIZRAHI Salima,Salima:MOYARD:MIZRAHI:Salima:MOYARD:MIZRAHI
Depute_e,DANDRÈS Christian,Christian:DANDRÈS:Christian:Dandres
Depute_e,VERISSIMO DE FREITAS Helena,Helena:VERISSIMO:DE:FREITAS:Helena:VERISSIMO:DE:FREITAS
Depute_e,CARASSO Grégoire,Grégoire:CARASSO:Gregory:CARASSO
Depute_e,SOBANEK Marion,Marion:SOBANEK:SOBANECK:Marion:SOBANEK:SOBANECK
Depute_e,THÉVOZ Sylvain,Sylvain:THÉVOZ:Sylvain:Thévoz
Depute_e,CONTI Jennifer,Jennifer:CONTI:Jennifer:CONTI
Depute_e,STAUB Martin,Martin:STAUB:GRECUCIO:Martin:STAUB:GRECUCIO
Depute_e,VALIQUER GRECUCCIO Nicole,Nicole:VALIQUER:GRECUCCIO:Nicole:VALIQUER:Grecuccio
Depute_e,RIELLE Jean Charles,Jean:Charles:RIELLE:Jean:Charles:RIELLE
Depute_e,GAVILANES Amanda,Amanda:GAVILANES:Amanda:GAVILANES
Depute_e,MIZRAHI Cyril,Cyril:MIZRAHI:Cyril:MIZRAHI
Depute_e,CASARES Maria Jesus,Maria:Jesus:CASARES:Maria:Jesus:CASARES
Depute_e,POMATTO Michel,Michel:POMATTO:Michel:Pomatto
Depute_e,STRASSER Léna,Léna:STRASSER:Lena:Strasser
Depute_e,KOKOT Guilhem,Guilhem:KOKOT:Guilhem:KOKOT
Depute_e,ROMANO Maria,Maria:ROMANO:Maria:Vittoria:Maria:ROMANO:Maria:Vittoria
Depute_e,MUSSA Ahmed,Ahmed:MUSSA:Youniss:Ahmed:Mussa:Youniss
Depute_e,OSMANI Xhevrie,Xhevrie:OSMANI:Xhevrie:OSMANI
Depute_e,ESTEBAN Diego,Diego:ESTEBAN:Diego:ESTEBAN
Depute_e,BAILLON Glenna,Glenna:BAILLON:Glenna:BAILLON
Depute_e,EYA NCHAMA Cruz Melchor,Cruz:Melchor:EYA:NCHAMA:Cruz:Melchor:EYA:NCHAMA
Depute_e,BRANDRUP Gladys,Gladys:BRANDRUP:ACOSTA:BRANDRUP:Gladys:BRANDRUP:ACOSTA:BRANDRUP
Depute_e,CHIARADONNA Denis,Denis:CHIARADONNA:CHIARADONA:Denis:CHIARADONNA:CHIARADONA
Depute_e,LÜTHI Badia,Badia:LÜTHI:LUTHY:Badia:LÜTHI:LUTHY
Depute_e,CLEMENCE Nicolas,Nicolas:CLEMENCE:Nicolas:CLEMENCE
Depute_e,VATRE Patricia,Patricia:VATRE:Patricia:Vatre
Depute_e,ZIMMERMANN Michel,Michel:ZIMMERMANN:ZIMERMANN:ZIMMERMAN:Michel:ZIMMERMANN:Zimermann:ZIMMERMAN
Depute_e,VIRET Dora,Dora:VIRET:Cécilia:Dora:VIRET:Cecilia
Depute_e,VELASCO Alberto,Alberto:VELASCO:FAVRE:Alberto:VELASCO:FAVRE
Depute_e,FABRE Michel,Michel:FABRE:Michel:Fabre
Depute_e,DE BATTISTA Regis,Regis:DE:BATTISTA:DE:BATISTA:Regis:FROM:BATTISTA:FROM:BATISTA
Depute_e,DEONNA Emmanuel,Emmanuel:DEONNA:DEONA:Emmanuel:DEONNA:Deona
Depute_e,TOMBOLA Jean-Pierre,Jean:Pierre:TOMBOLA:Jean:Pierre:RAFFLE
Depute_e,KEEL Theo,Theo:KEEL:Theo:KEEL
Depute_e,LAPALUD Patrick,Patrick:LAPALUD:Patrick:LAPALUD
Depute_e,BARRY Thierno,Thierno:BARRY:Thierno:BARRY
Depute_e,HALIMI Hysri,Hysri:HALIMI:Hysri:HALIMI
Depute_e,GAJARDO MUNOZ Jorge,Jorge:GAJARDO:MUNOZ:Jorge:GAJARDO:MUNOZ
Depute_e,ALONSO UNICA Manuel,Manuel:ALONSO:UNICA:Manual:ALONSO:UNICA
Depute_e,BALDINI Frédéric,Frédéric:BALDINI:Frederick:BALDINI
Depute_e,BRUCHEZ Thomas,Thomas:BRUCHEZ:Thomas:BRUCHEZ
Depute_e,BENDA Benjamin,Benjamin:BENDA:Benjamin:Benda
Depute_e,BURKHARD Roland,Roland:BURKHARD:BURKHART:BURKARDT:Roland:BURKHARD:BURKHART:BURKARDT
Depute_e,BOSSHARD Pierre Yves,Pierre:Yves:BOSSHARD:BOSSHART:BOSSARDT:Pierre:Yves:BOSSHARD:BOSSHART:Bossardt
Depute_e,KURTESHI Ismet,Ismet:KURTESHI:KURTECHI:Ismet:KURTESHI:KURTECHI
Depute_e,MAUDET Pierre,Pierre:MAUDET:Peter:MAUDET
Depute_e,FONTANET Nathalie,Nathalie:FONTANET:Nathalie:FONTANET
Depute_e,DE SENARCLENS Alexandre,Alexandre:DE:SENARCLENS:Alexander:DE:SENARCLENS
Depute_e,DE MONTMOLLIN Simone,Simone:DE:MONTMOLLIN:MONTMOLIN:Simone:DE:MONTMOLLIN:MONTMOLIN
Depute_e,MOREL Philippe,Philippe:MOREL:Philippe:MOREL
Depute_e,PUTALLAZ Jean,Jean:PUTALLAZ:Jean:ROMAIN:PUTALAZ:John:Putallaz:Jean:ROMAN:PUTALAZ
Depute_e,SAUDAN Patrick,Patrick:SAUDAN:Patrick:SAUDAN
Depute_e,SELLEGER Charles,Charles:SELLEGER:Charles:Selleger
Depute_e,UEHLINGER Pascal,Pascal:UEHLINGER:UELINGER:Pascal:Uehlinger:UELINGER
Depute_e,VUILLOD Georges,Georges:VUILLOD:VUILLOT:Georges:VUILLOD:VUILLOT
Depute_e,WICKY Raymond,Raymond:WICKY:WICKI:Raymond:WICKY:WICKI
Depute_e,ZUBER Céline,Céline:ZUBER:ROY:Celine:ZUBER:ROY
Depute_e,ZWEIFEL Yvan,Yvan:ZWEIFEL:ZWEIFFEL:Yvan:ZWEIFEL:Zweiffel
Depute_e,AELLEN Cyril,Cyril:AELLEN:AELEN:Cyril:AELLEN:Aelen
Depute_e,ALDER Murat Julian,Murat:Julian:ALDER:Murat:Julian:ALDER
Depute_e,BARBEY Alexis,Alexis:BARBEY:BARBET:Alexis:BARBEY:BARBET
Depute_e,BARDE Antoine,Antoine:BARDE:Antoine:BARD
Depute_e,BÉNÉ Jacques,Jacques:BÉNÉ:Jacques:Bene
Depute_e,DE CANDOLLE Beatriz,Beatriz:DE:CANDOLLE:CANDOLE:Beatriz:DE:CANDOLLE:Candole
Depute_e,CONNE Pierre,Pierre:CONNE:Peter:CONNE
Depute_e,CUENDET Edouard,Edouard:CUENDET:Edward:CUENDET
Depute_e,HARDYN Nathalie,Nathalie:HARDYN:HARDIN:Nathalie:Hardyn:HARDIN
Depute_e,HILTPOLD Serge,Serge:HILTPOLD:HITPOLD:Serge:Hiltpold:HITPOLD
Depute_e,MALEK-ASGHAR Patrick,Patrick:MALEK:ASGHAR:MALECK:AGSHAR:Patrick:MALEK:ASGHAR:Malek:AGSHAR
Depute_e,MONBARON Fabienne,Fabienne:MONBARON:MONBARON:STRESS:STRES:Fabienne:MONBARON:MONBARON:STRESS:STRES
Depute_e,MORAND Louise,Louise:MORAND:MORANT:Louise:MORAND:MORANT
Depute_e,NICOLLIER Pierre,Pierre:NICOLLIER:NICOLIER:Peter:NICOLLIER:NICOLIER
Depute_e,OPPLIGER Danielle,Danielle:OPPLIGER:OPLIGER:OPPLIGGER:Danielle:OPPLIGER:OPLIGER:OPPLIGGER
Depute_e,ORSINI Antoine,Antoine:ORSINI:Antoine:ORSINI
Depute_e,PASQUIER Jean-Pierre,Jean:Pierre:PASQUIER:Jean:Pierre:Pasquier
Depute_e,PATEK Serge,Serge:PATEK:Serge:PATEK
Depute_e,DE PLANTA Francine,Francine:DE:PLANTA:Francine:DE:PLANTA
Depute_e,RANA ZOLANA Ginior,Ginior:RANA:ZOLANA:Ginior:RANA:zolana
Depute_e,RIGOTTI Maria,Maria:RIGOTTI:Helena:RIGOTI:Maria:RIGOTTI:Helena:RIGOTI
Depute_e,ROULLET Michèle,Michèle:ROULLET:Michele:ROULLET
Depute_e,SCHALLER Vincent,Vincent:SCHALLER:SCHALER:Vincent:SCHALLER:Schäler
Depute_e,SCHNEEBELI Roland-Daniel,Roland:Daniel:SCHNEEBELI:SCHEBELI:SCHEEBBELI:Roland:Daniel:SCHNEEBELI:SCHEBELI:SCHEEBBELI
Depute_e,SENGLET Christophe,Christophe:SENGLET:Christophe:Senglet
Depute_e,SERRANO Philippe,Philippe:SERRANO:SERANO:Philippe:SERRANO:SERANO
Depute_e,SOMMER Monika,Monika:SOMMER:SOMER:SOMERE:Monika:SOMMER:Somer:Somere
Depute_e,STEINER Matthieu,Matthieu:STEINER:Matthew:STEINER
Depute_e,SUBILIA Vincent,Vincent:SUBILIA:Vincent:SUBILIA
Depute_e,TABOADA Francisco,Francisco:TABOADA:Francisco:TABOADA
Depute_e,TSCHOPP Laurent,Laurent:TSCHOPP:TCHOPP:TSHOPP:Laurent:Tschopp:TCHOPP:TSHOPP
Depute_e,WAVRE Rolin,Rolin:WAVRE:Rolin:WAVRE
Depute_e,WICKI Guy,Guy:WICKI:WICKY:WYCKI:Guy:WICKI:WICKY:WYCKI
Depute_e,WOLFISBERG François,François:WOLFISBERG:Francis:wolfisberg
Depute_e,AGRAMUNT Gian-Reto,Gian:Reto:AGRAMUNT:Gian:Reto:AGRAMUNT
Depute_e,APOTHÉLOZ Jacques,Jacques:APOTHÉLOZ:Jacques:APOTHELOZ
Depute_e,AUBERT Nicolas,Nicolas:AUBERT:Nicolas:AUBERT
Depute_e,BARBIER-MUELLER Diane,Diane:BARBIER:MUELLER:Diane:BARBER:MUELLER
Depute_e,BELLINGERI Stefano Vito,Stefano:Vito:BELLINGERI:BELINGERI:Stefano:Vito:Bellingeri:BELINGERI
Depute_e,BERSIER Julie,Julie:BERSIER:Julie:BERSIER
Depute_e,BLANCH Richard-Pascal,Richard:Pascal:BLANCH:Pascal:Richard:Pascal:BLANCH:Pascal
Depute_e,BÖHLER Frances,Frances:BÖHLER:Elizabeth:BÖHLER:GOODSHIP:BÖLLER:Frances:BÖHLER:Elizabeth:BÖHLER:Goodship:Boller
Depute_e,BOUVIER Christine,Christine:BOUVIER:Christine:Bouvier
Depute_e,BRANDT Simon,Simon:BRANDT:BRAND:BRANT:Simon:BRANDT:BRAND:BRANT
Depute_e,BRON Gilles-Olivier,Gilles:Olivier:BRON:Gilles:Olivier:BRON
Depute_e,BRUNEL Mayori,Mayori:BRUNEL:BRUNELL:BRUNNEL:Mayori:Brunel:Brunell:Brunnel
Depute_e,BURRI Rémy,Rémy:BURRI:Remy:BURRI
Depute_e,CORNU Renate,Renate:CORNU:Renate:CORNU
Depute_e,CREFFIELD Conrad,Conrad:CREFFIELD:Conrad:Creffield
Depute_e,DAHER Vincent,Vincent:DAHER:Vincent:DAHER
Depute_e,DÉROBERT Thierry,Thierry:DÉROBERT:Thierry:Dérobert
Depute_e,DESFAYES Natacha,Natacha:DESFAYES:BUFFET:DESFAYES:Natacha:DESFAYES:BUFFET:DESFAYES
Depute_e,DOUZALS Jacques,Jacques:DOUZALS:Jacques:DOUZALS
Depute_e,FISS Joëlle,Joëlle:FISS:Joëlle:HSIF
Depute_e,GENECAND Adrien,Adrien:GENECAND:Adrien:Genecand
Depute_e,GIACOBINO Donata,Donata:GIACOBINO:Nadia:GIACOBINO:FROIDEVAUX:Donata:Giacobino:Nadia:Giacobino:FROIDEVAUX
Depute_e,GRAND Eric,Eric:GRAND:Eric:GRAND
