entity,value,synonyms
Depute_e,ROSSIAUD Jean,jean:rossiaud:rossiaut:jean:Rossiaud:rossiaut
Depute_e,SAA BAUD Yubitza,yubitza:saa:baud:youbitza:beaud:yubitza:saa:baud:youbitza:beaud
Depute_e,SCHALK Antoine,antoine:schalk:Antoine:schalk
Depute_e,SCHAUFELBERGER Esther,esther:schaufelberger:esther:schaufelberger
Depute_e,SORDET Adrienne,adrienne:sordet:adrienne:sordet
Depute_e,TALEGHANI Majid,majid:taleghani:talegani:taleganni:Majid:Taleghani:talegani:taleganni
Depute_e,TCHAMKERTEN Jolanka,jolanka:tchamkerten:jolanka:Tchamkerten
Depute_e,TIGUEMOUNINE Sabine,sabine:tiguemounine:Sabine:tiguemounine
Depute_e,TINGUELY Dominique,dominique:tinguely:dominique:tinguely
Depute_e,TSCHUDI Paloma,paloma:tschudi:tchudi:paloma:tschudi:tchudi
Depute_e,VAN WOERDEN Wendy,wendy:van:woerden:wendy:van:woerden
Depute_e,VEIGA ARIAS Damian,damian:veiga:arias:veiga:löffel:Damian:veiga:arias:veiga:löffel
Depute_e,WISARD PRADO Leyma,leyma:wisard:prado:wizard:wisart:Leyma:wizard:will:Prado:wizard:WisArt
Depute_e,YUNUS EBENER Mariam,mariam:yunus:ebener:maryam:mariam:Yunus:ebener:maryam
Depute_e,AMATO Maurice,maurice:amato:amselem:ossipov:maurice:amato:Amselem:Osipov
Depute_e,AMSELLEM Benedicte,benedicte:amsellem:amsellem:ossipow:amselem:ossipov:benedicte:amsellem:amsellem:Ossipow:Amselem:Osipov
Depute_e,ARDIZZONE Ivan,ivan:ardizzone:ivan:ardizzone
Depute_e,AZZABI Omar,omar:azzabi:azabbi:omar:azzabi:azabbi
Depute_e,BÄNZIGER Ruth,ruth:bänziger:ruth:Bänziger
Depute_e,BARCIELA VILLAR Ana,ana:barciela:villar:ana:Barciela:villar
Depute_e,BAVAREL Christian,christian:bavarel:christian:Bavarel
Depute_e,BOCCARD Damien,damien:boccard:damien:baptiste:bocard:Damien:Boccard:Damien:Baptist:bocard
Depute_e,BONNY Didier,didier:bonny:Didier:bonny
Depute_e,BONVIN BONFANTI Anne,anne:bonvin:bonfanti:anne:bonvin:bonfanti
Depute_e,BUCHER Denis,denis:bucher:denis:woodshed
Depute_e,BUENZOD Christian,christian:buenzod:christian:Buenzod
Depute_e,BUI Aurore,aurore:bui:buy:Aurora:bui:buy
Depute_e,CABITZA Marina,marina:cabitza:marina:Cabitza
Depute_e,CALAME Boris,boris:calame:boris:calame
Depute_e,CALAME Fabrice,fabrice:calame:Fabrice:calame
Depute_e,CHAUDIEU Anne,anne:chaudieu:anne:Chaudieu
Depute_e,CONCHA Celtia,celtia:concha:celtia:concha
Depute_e,CORPATAUX Laurence,laurence:corpataux:corpataux:Laurence:Corpataux:Corpataux
Depute_e,DALPHIN Marc,marc:dalphin:dalfin:marc:dalphin:Dalfin
Depute_e,DE FELICE Nicolas,nicolas:de:felice:Nicolas:of:Felice
Depute_e,DE MAIO Sara,sara:de:maio:sara:from:maio
Depute_e,DE MATTEIS Yves,yves:de:matteis:de:mateis:yves:from:matteis:from:mateis
Depute_e,DE ROUGEMONT Philippe,philippe:de:rougemont:philippe:from:rougemont
Depute_e,DESBIOLLES Sophie,sophie:desbiolles:sophie:Desbiolles
Depute_e,DESCOMBES Isabelle,isabelle:descombes:decombes:Isabelle:descombes:Decombes
Depute_e,DUJOUX Valentin,valentin:dujoux:Valentine:dujoux
Depute_e,DUPUIS Renaud,renaud:dupuis:renaud:Dupuis
Depute_e,EBENER Christophe,christophe:ebener:christophe:ebener
Depute_e,ECKERT Pierre,pierre:eckert:ekert:Stone:Eckert:Ekert
Depute_e,FISCHER Fabienne,fabienne:fischer:Fabian:fischer
Depute_e,FREYMOND Pascal,pascal:freymond:freymont:pascal:freymond:freymont
Depute_e,GEOFFROY Elias,elias:geoffroy:geofroy:elias:geoffroy:Geofroy
Depute_e,GOMEZ Alfonso,alfonso:gomez:alfonso:gomez
Depute_e,HAAS François,françois:haas:has:François:haas:has
Depute_e,HARTMANN Esther,esther:hartmann:hartman:esther:hartmann:Hartman
Depute_e,HEBERLEIN SIMONETT Claudia,claudia:heberlein:simonett:simonet:claudia:Heberlein:Simonett:simonet
Depute_e,HERREN Yves,yves:herren:Yves:herren
Depute_e,KHAMIS VANNINI Uzma,uzma:khamis:vannini:kamis:uzma:Khamis:Vannini:kami
Depute_e,KLOPFENSTEIN BROGGINI Delphine,delphine:klopfenstein:broggini:bogini:Delphine:Klopfenstein:Broggini:bogini
Depute_e,KÜNDIG Ralph,ralph:kündig:ralph:Kündig
Depute_e,LATOUR Sabine,sabine:latour:Sabine:Latour
Depute_e,EMERY-TORRACINTA Anne,anne:emery:torracinta:toracinta:anne:emery:Torracinta:toracinta
Depute_e,APOTHÉLOZ Thierry,thierry:apothéloz:thierry:Apothéloz
Depute_e,SALERNO Sandrine,sandrine:salerno:Sandrine:salerno
Depute_e,DE SAINTE-MARIE Romain,romain:de:sainte:marie:Roman:of:holy:marie
Depute_e,KAST Carole-Anne,carole:anne:kast:Carole:anne:kast
Depute_e,WENGER Thomas,thomas:wenger:thomas:wenger
Depute_e,MARTI Caroline,caroline:marti:marty:caroline:marti:marty
Depute_e,BANDLER Marko,marko:bandler:marko:bandler
Depute_e,MOYARD MIZRAHI Salima,salima:moyard:mizrahi:salima:Moyard:Mizrahi
Depute_e,DANDRÈS Christian,christian:dandrès:christian:Dandres
Depute_e,VERISSIMO DE FREITAS Helena,helena:verissimo:de:freitas:Helena:verissimo:from:freitas
Depute_e,CARASSO Grégoire,grégoire:carasso:gregory:carasso
Depute_e,SOBANEK Marion,marion:sobanek:sobaneck:marion:sobanek:sobaneck
Depute_e,THÉVOZ Sylvain,sylvain:thévoz:Sylvain:Thévoz
Depute_e,CONTI Jennifer,jennifer:conti:jennifer:conti
Depute_e,STAUB Martin,martin:staub:grecucio:martin:staub:grecucio
Depute_e,VALIQUER GRECUCCIO Nicole,nicole:valiquer:grecuccio:nicole:valiquer:Grecuccio
Depute_e,RIELLE Jean Charles,jean:charles:rielle:jean:charles:rial
Depute_e,GAVILANES Amanda,amanda:gavilanes:amanda:gavilanes
Depute_e,MIZRAHI Cyril,cyril:mizrahi:Cyril:Mizrahi
Depute_e,CASARES Maria Jesus,maria:jesus:casares:maria:jesus:Casares
Depute_e,POMATTO Michel,michel:pomatto:michel:Pomatto
Depute_e,STRASSER Léna,léna:strasser:Jena:strasser
Depute_e,KOKOT Guilhem,guilhem:kokot:Guilhem:Kokot
Depute_e,ROMANO Maria,maria:romano:maria:vittoria:maria:Romano:maria:Vittoria
Depute_e,MUSSA Ahmed,ahmed:mussa:youniss:ahmed:mussa:Youniss
Depute_e,OSMANI Xhevrie,xhevrie:osmani:xhevrie:osmani
Depute_e,ESTEBAN Diego,diego:esteban:diego:esteban
Depute_e,BAILLON Glenna,glenna:baillon:glenna:gag
Depute_e,EYA NCHAMA Cruz Melchor,cruz:melchor:eya:nchama:cruz:melchor:eya:Nchama
Depute_e,BRANDRUP Gladys,gladys:brandrup:acosta:brandrup:gladys:Brandrup:acosta:Brandrup
Depute_e,CHIARADONNA Denis,denis:chiaradonna:chiaradona:denis:chiaradonna:chiaradona
Depute_e,LÜTHI Badia,badia:lüthi:luthy:Badia:lüthi:luthy
Depute_e,CLEMENCE Nicolas,nicolas:clemence:Nicolas:clemency
Depute_e,VATRE Patricia,patricia:vatre:patricia:Vatre
Depute_e,ZIMMERMANN Michel,michel:zimmermann:zimermann:zimmerman:michel:zimmermann:Zimermann:zimmerman
Depute_e,VIRET Dora,dora:viret:cécilia:Dora:viret:cécilia
Depute_e,VELASCO Alberto,alberto:velasco:favre:alberto:velasco:favre
Depute_e,FABRE Michel,michel:fabre:michel:Fabre
Depute_e,DE BATTISTA Regis,regis:de:battista:de:batista:regis:of:battista:de:batista
Depute_e,DEONNA Emmanuel,emmanuel:deonna:deona:Emmanuel:deonna:Deona
Depute_e,TOMBOLA Jean-Pierre,jean:pierre:tombola:jean:pierre:Raffle
Depute_e,KEEL Theo,theo:keel:theo:keel
Depute_e,LAPALUD Patrick,patrick:lapalud:patrick:lapalud
Depute_e,BARRY Thierno,thierno:barry:thierno:barry
Depute_e,HALIMI Hysri,hysri:halimi:hysri:halimi
Depute_e,GAJARDO MUNOZ Jorge,jorge:gajardo:munoz:jorge:Gajardo:munoz
Depute_e,ALONSO UNICA Manuel,manuel:alonso:unica:Manual:alonso:unica
Depute_e,BALDINI Frédéric,frédéric:baldini:Frederic:baldini
Depute_e,BRUCHEZ Thomas,thomas:bruchez:thomas:bruchez
Depute_e,BENDA Benjamin,benjamin:benda:Youngest:Benda
Depute_e,BURKHARD Roland,roland:burkhard:burkhart:burkardt:roland:burkhard:Burkhart:Burkhardt
Depute_e,BOSSHARD Pierre Yves,pierre:yves:bosshard:bosshart:bossardt:Stone:Yves:bosshard:Bosshart:Bossardt
Depute_e,KURTESHI Ismet,ismet:kurteshi:kurtechi:Ismet:Kurteshi:kurtechi
Depute_e,MAUDET Pierre,pierre:maudet:Stone:Maudet
Depute_e,FONTANET Nathalie,nathalie:fontanet:Nathalie:fontanet
Depute_e,DE SENARCLENS Alexandre,alexandre:de:senarclens:alexander:from:senarclens
Depute_e,DE MONTMOLLIN Simone,simone:de:montmollin:montmolin:Simone:from:montmollin:montmolin
Depute_e,MOREL Philippe,philippe:morel:philippe:morel
Depute_e,PUTALLAZ Jean,jean:putallaz:jean:romain:putalaz:jean:Putallaz:jean:Roman:putalaz
Depute_e,SAUDAN Patrick,patrick:saudan:patrick:Saudan
Depute_e,SELLEGER Charles,charles:selleger:charles:Selleger
Depute_e,UEHLINGER Pascal,pascal:uehlinger:uelinger:pascal:Uehlinger:uelinger
Depute_e,VUILLOD Georges,georges:vuillod:vuillot:george:Vuillod:Vuillot
Depute_e,WICKY Raymond,raymond:wicky:wicki:raymond:wicky:wicki
Depute_e,ZUBER Céline,céline:zuber:roy:Celine:zuber:roy
Depute_e,ZWEIFEL Yvan,yvan:zweifel:zweiffel:yvan:zweifel:Zweiffel
Depute_e,AELLEN Cyril,cyril:aellen:aelen:Cyril:Aellen:Aelen
Depute_e,ALDER Murat Julian,murat:julian:alder:Murat:julian:alder
Depute_e,BARBEY Alexis,alexis:barbey:barbet:alexis:barbey:barbet
Depute_e,BARDE Antoine,antoine:barde:Antoine:Bard
Depute_e,BÉNÉ Jacques,jacques:béné:Jacques:bene
Depute_e,DE CANDOLLE Beatriz,beatriz:de:candolle:candole:Beatriz:of:Candolle:Candole
Depute_e,CONNE Pierre,pierre:conne:Stone:bitch
Depute_e,CUENDET Edouard,edouard:cuendet:edward:cuendet
Depute_e,HARDYN Nathalie,nathalie:hardyn:hardin:Nathalie:Hardyn:hardin
Depute_e,HILTPOLD Serge,serge:hiltpold:hitpold:serge:Hiltpold:hitpold
Depute_e,MALEK-ASGHAR Patrick,patrick:malek:asghar:maleck:agshar:patrick:Malek:asghar:Malek:agshar
Depute_e,MONBARON Fabienne,fabienne:monbaron:monbaron:stress:stres:Fabian:Monbaron:Monbaron:Stress:stres
Depute_e,MORAND Louise,louise:morand:morant:louise:morand:morant
Depute_e,NICOLLIER Pierre,pierre:nicollier:nicolier:Stone:nicollier:Nicolier
Depute_e,OPPLIGER Danielle,danielle:oppliger:opliger:oppligger:danielle:Oppliger:opliger:oppligger
Depute_e,ORSINI Antoine,antoine:orsini:Antoine:orsini
Depute_e,PASQUIER Jean-Pierre,jean:pierre:pasquier:jean:pierre:pasquier
Depute_e,PATEK Serge,serge:patek:serge:Patek
Depute_e,DE PLANTA Francine,francine:de:planta:francine:from:planta
Depute_e,RANA ZOLANA Ginior,ginior:rana:zolana:ginior:rana:zolana
Depute_e,RIGOTTI Maria,maria:rigotti:helena:rigoti:maria:Rigotti:Helena:rigoti
Depute_e,ROULLET Michèle,michèle:roullet:michele:roullet
Depute_e,SCHALLER Vincent,vincent:schaller:schaler:vincent:Schaller:Schaler
Depute_e,SCHNEEBELI Roland-Daniel,roland:daniel:schneebeli:schebeli:scheebbeli:roland:daniel:Schneebeli:schebeli:scheebbeli
Depute_e,SENGLET Christophe,christophe:senglet:christophe:Senglet
Depute_e,SERRANO Philippe,philippe:serrano:serano:philippe:serrano:serano
Depute_e,SOMMER Monika,monika:sommer:somer:somere:monika:sommer:somer:Somere
Depute_e,STEINER Matthieu,matthieu:steiner:matthew:Steiner
Depute_e,SUBILIA Vincent,vincent:subilia:vincent:Subilia
Depute_e,TABOADA Francisco,francisco:taboada:francisco:taboada
Depute_e,TSCHOPP Laurent,laurent:tschopp:tchopp:tshopp:laurent:tschopp:tchopp:tshopp
Depute_e,WAVRE Rolin,rolin:wavre:rolin:Wavre
Depute_e,WICKI Guy,guy:wicki:wicky:wycki:guy:wicki:wicky:wycki
Depute_e,WOLFISBERG François,françois:wolfisberg:François:wolfisberg
Depute_e,AGRAMUNT Gian-Reto,gian:reto:agramunt:gian:reto:agramunt
Depute_e,APOTHÉLOZ Jacques,jacques:apothéloz:Jacques:Apothéloz
Depute_e,AUBERT Nicolas,nicolas:aubert:Nicolas:Aubert
Depute_e,BARBIER-MUELLER Diane,diane:barbier:mueller:diane:barber:Mueller
Depute_e,BELLINGERI Stefano Vito,stefano:vito:bellingeri:belingeri:Stefano:Vito:Bellingeri:belingeri
Depute_e,BERSIER Julie,julie:bersier:julie:Bersier
Depute_e,BLANCH Richard-Pascal,richard:pascal:blanch:pascal:richard:pascal:blanch:pascal
Depute_e,BÖHLER Frances,frances:böhler:elizabeth:böhler:goodship:böller:frances:Böhler:elizabeth:Böhler:Goodship:Böller
Depute_e,BOUVIER Christine,christine:bouvier:christine:Cattle
Depute_e,BRANDT Simon,simon:brandt:brand:brant:simon:brandt:brand:brant
Depute_e,BRON Gilles-Olivier,gilles:olivier:bron:gilles:olivier:bron
Depute_e,BRUNEL Mayori,mayori:brunel:brunell:brunnel:Mayori:Brunel:brunell:Brunnel
Depute_e,BURRI Rémy,rémy:burri:Remy:burri
Depute_e,CORNU Renate,renate:cornu:renate:horned
Depute_e,CREFFIELD Conrad,conrad:creffield:conrad:Creffield
Depute_e,DAHER Vincent,vincent:daher:vincent:daher
Depute_e,DÉROBERT Thierry,thierry:dérobert:thierry:Dérobert
Depute_e,DESFAYES Natacha,natacha:desfayes:buffet:desfayes:Natacha:Desfayes:buffet:Desfayes
Depute_e,DOUZALS Jacques,jacques:douzals:Jacques:douzals
Depute_e,FISS Joëlle,joëlle:fiss:Joëlle:Fiss
Depute_e,GENECAND Adrien,adrien:genecand:adrien:Genecand
Depute_e,GIACOBINO Donata,donata:giacobino:nadia:giacobino:froidevaux:donata:Giacobino:nadia:Giacobino:Froidevaux
Depute_e,GRAND Eric,eric:grand:eric:large
Depute_e,GROGNUZ Fabien,fabien:grognuz:Fabian:Grognuz
Depute_e,JAY Sylvie,sylvie:jay:Sylvie:jay
Depute_e,JUD Philippe,philippe:jud:philippe:jud
Depute_e,KÄMPFEN Véronique,véronique:kämpfen:Veronica:kämpfen
Depute_e,LÄMMEL Valérie,valérie:lämmel:laemmel:juillard:Valerie:Researcher:Laemmel:juillard
Depute_e,LEISER Jean-Marc,jean:marc:leiser:jean:marc:leiser
Depute_e,LOCHER Jean,jean:locher:jean:locher
Depute_e,LUZZATTO Christine,christine:luzzatto:luzato:luzzato:luzatto:christine:Luzzatto:luzato:Luzzatto:Luzatto
Depute_e,MESSERLI Marie-Claire,marie:claire:messerli:marie:claire:messerli
Depute_e,MEYER Philippe,philippe:meyer:meier:philippe:meyer:Meier
Depute_e,BARTHASSAT Luc,luc:barthassat:bartassat:luke:Barthassat:bartassat
Depute_e,DAL BUSCO Serge,serge:dal:busco:serge:dal:Busco
Depute_e,BUCHS Bertrand,bertrand:buchs:Bertrand:buchs
Depute_e,AEBI Benjamin,benjamin:aebi:Youngest:aebi
Depute_e,ANGELOZZI Philippe,philippe:angelozzi:philippe:Angelozzi
Depute_e,VON ARX-VERNON Anne-Marie,anne:marie:von:arx:vernon:anne:marie:von:arx:vernon
Depute_e,BACHMANN Delphine,delphine:bachmann:bachman:Delphine:bachmann:bachman
Depute_e,BIDAUX Patricia,patricia:bidaux:bidaux:rodriguez:rodrigues:patricia:Bidaux:Bidaux:rodriguez:Rodrigues
Depute_e,BLONDIN Jacques,jacques:blondin:Jacques:blondin
Depute_e,BOCQUET Claude,claude:bocquet:claude:bocquet
Depute_e,BOURBALA Djamel,djamel:bourbala:Jamel:bourbala
Depute_e,BOUVIER Jérémy,jérémy:bouvier:jérémy:Cattle
Depute_e,BUGNION Jean-Michel,jean:michel:bugnion:jean:michel:Bugnion
Depute_e,CASUTT Martine,martine:casutt:casut:kasutt:Martine:Casutt:Casut:kasutt
Depute_e,CERUTTI Olivier,olivier:cerutti:ceruti:cerruti:cerutti:Olive:cerutti:Ceruti:cerruti:cerutti
Depute_e,CHAKER MANGEAT Alia,alia:chaker:mangeat:alia:chaker:Mangeat
Depute_e,CHEVALIER Alexandre,alexandre:chevalier:alexander:knight
Depute_e,DECREY Christophe,christophe:decrey:christophe:Decrey
Depute_e,DELUERMOZ Cosima,cosima:deluermoz:cosima:Deluermoz
Depute_e,DESFAYES Sébastien,sébastien:desfayes:defayes:desfaye:Sebastian:Desfayes:Defayes:desfaye
Depute_e,DULEX Christophe,christophe:dulex:christophe:Dulex
Depute_e,DUPONT Thérèse,thérèse:dupont:Thérèse:smith
Depute_e,ENGELBERTS Marie-Thérèse,marie:thérèse:engelberts:engelberts:leone:marie:Thérèse:Engelberts:Engelberts:leone
Depute_e,FISCHER Daniel,daniel:fischer:daniel:fischer
Depute_e,FORNI Jean-Luc,jean:luc:forni:jean:luc:forni
Depute_e,FOURNIER Nicolas,nicolas:fournier:Nicolas:Fournier
Depute_e,FRISCHKNECHT Catherine,catherine:frischknecht:frichknecht:catherine:frischknecht:frichknecht
Depute_e,GACHE Hélène,hélène:gache:helen:gache
Depute_e,GASHI Sami,sami:gashi:Sami:gashi
Depute_e,GIANNASI Anthony,anthony:giannasi:gianasi:anthony:Giannasi:gianasi
Depute_e,GIANNELLI Mark,mark:giannelli:gianeli:gianelli:gianneli:Mark:giannelli:gianeli:Gianelli:gianneli
Depute_e,GIORIA Gaëlle,gaëlle:gioria:gaëlle:Gioria
Depute_e,GUINCHARD Jean-Marc,jean:marc:guinchard:guinchart:jean:marc:guinchard:guinchart
Depute_e,DE KALBERMATTEN Alain,alain:de:kalbermatten:kalbermaten:Alain:from:Kalbermatten:kalbermaten
Depute_e,KHATTABI HASSAR Houda,houda:khattabi:hassar:kattabi:katabi:Houda:khattabi:Hassar:kattabi:Katabi
Depute_e,KUNZ Laurence,laurence:kunz:Laurence:kunz
Depute_e,LANCE François,françois:lance:François:Launches
Depute_e,LATHION Jean Charles,jean:charles:lathion:jean:charles:Lathion
Depute_e,LEHNER Laurent,laurent:lehner:laurent:Lehner
Depute_e,LUPO Paolo,paolo:lupo:Paolo:Lupo
Depute_e,MAGNIN Xavier,xavier:magnin:xavier:magnin
Depute_e,MAGNIN Yves,yves:magnin:Yves:magnin
Depute_e,MAITRE Vincent,vincent:maitre:vincent:master
Depute_e,MAKKI Michela,michela:makki:michèle:michela:makki:michele
Depute_e,MEISSNER REYFER Christine,christine:meissner:reyfer:christina:christine:meissner:reyfer:christina
Depute_e,MERLE Emmanuelle,emmanuelle:merle:Emmanuelle:robin
Depute_e,METTAN Guy,guy:mettan:guy:Mettan
Depute_e,MEYER DE STADELHOFEN Philippe,philippe:meyer:de:stadelhofen:stadeloffen:philippe:meyer:from:Stadelhofen:stadeloffen
